id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
43911171,https://www.airbnb.com/rooms/43911171,20241206031559,2024-12-07,city scrape,Loft of real Parisians! Fresh Bright Central Quiet,"Welcome to our Parisian triplex! Once you've passed the digicode, secure door and mini courtyard, you're in the right place to get your strength back and dive into Parisian life! Up to 4 adults, 2 kids:<br />_4 sleeping areas 3 bedrooms (double bed, kid beds, sofa bed)<br />_open kitchen, piano,  nice courtyard<br />_internet fiber, very pleasant natural air-conditioning in summer (thank you the stones!), screen, good amplifier, cds, books.","Located between the Canal St Martin and the Canal de l'Ourcq, our district is in full swing day and night. Its wide open spaces along the canal and the magnificent Parc des Buttes Chaumont make it the most airy district in Paris!<br />Small bars, restaurants, shops and cinemas are just a few minutes walk away. <br />The life of the district is animated by small quiet shops, the avenue Secrétan offers super good products (first fruits and vegetables, cheese, bakery, florist, etc...!) In short a joyful and lively atmosphere.<br />Numerous organic and bulk goods shops are close to the apartment, we will leave you an up-to-date list of good deals in the entrance hall!",https://a0.muscache.com/pictures/aabe86c4-d358-4391-b1c6-b3a337f22966.jpg,26066846,https://www.airbnb.com/users/show/26066846,Helene,2015-01-13,"Paris, France","On voyage en amoureux ou en tribu avec nos deux enfants (6 et 8 ans). Nous ne prenons plus d'hôtels lors de déplacements, voyages ou vacances et préférons de loin la convivialité d'un appart ou maison; D'où notre présence sur ce site, à la fois pour partager notre appartement parisien, et nous aider à trouver de beaux séjours ailleurs aussi !",within an hour,100%,50%,f,https://a0.muscache.com/im/pictures/user/fed747d7-6510-4b14-996b-df85fd89f7ab.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fed747d7-6510-4b14-996b-df85fd89f7ab.jpg?aki_policy=profile_x_medium,,1.0,1.0,['phone'],t,t,Neighborhood highlights,Buttes-Chaumont,,48.88231,2.37286,Entire loft,Entire home/apt,6,1.5,1.5 baths,3.0,5.0,"[""Hot water kettle"", ""Hangers"", ""Coffee maker"", ""Heating"", ""Coffee"", ""Children\u2019s books and toys for ages 5-10 years old"", ""Carbon monoxide alarm"", ""Blender"", ""Oven"", ""Smoke alarm"", ""Baking sheet"", ""Refrigerator"", ""Free dryer \u2013 In unit"", ""Body soap"", ""Bluetooth sound system"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Shared backyard"", ""Outdoor dining area"", ""Self check-in"", ""Clothing storage: closet"", ""Dishwasher"", ""Dining table"", ""Extra pillows and blankets"", ""Shared patio or balcony"", ""TV"", ""Microwave"", ""Outdoor furniture"", ""Essentials"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Bed linens"", ""Wine glasses"", ""Laundromat nearby"", ""Window guards"", ""Babysitter recommendations"", ""Wifi \u2013 10 Mbps"", ""Cleaning products"", ""Hot water"", ""Kitchen"", ""Lockbox"", ""Board games"", ""Cooking basics"", ""Hair dryer"", ""Baby bath"", ""Washer"", ""Books and reading material"", ""Toaster"", ""Iron"", ""Dedicated workspace"", ""Stove"", ""Piano"", ""Freezer""]",$190.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,6,6,22,107,2024-12-07,24,2,0,2021-09-26,2024-01-01,4.83,4.79,4.88,4.79,4.92,4.83,4.67,7511905330505,f,1,1,0,0,0.62
7144446,https://www.airbnb.com/rooms/7144446,20241206031559,2024-12-09,previous scrape,Spacious Studio near Nation,"A spacious apartment of 40m2 located in the 20th Arrondissement near place de la Nation less than 2min from M9 Buzenval The apartment has a small kitchen, one bed, one sofa (convertible to a bed), a wardrobe and bathroom with a washing machine.",,https://a0.muscache.com/pictures/90610208/acbe7b7b_original.jpg,16993813,https://www.airbnb.com/users/show/16993813,Abhay,2015-07-03,,,,,,f,https://a0.muscache.com/im/users/16993813/profile_pic/1435942207/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/16993813/profile_pic/1435942207/original.jpg?aki_policy=profile_x_medium,Nation,1.0,1.0,"['email', 'phone']",t,f,,Ménilmontant,,48.85242,2.40011,Entire rental unit,Entire home/apt,4,,1 bath,,,"[""Heating"", ""Dryer"", ""Wifi"", ""Elevator"", ""Smoke alarm"", ""Essentials"", ""Washer""]",,365,1125,365,365,1125,1125,365.0,1125.0,,,0,0,0,0,2024-12-09,1,0,0,2015-07-07,2015-07-07,4.0,4.0,5.0,4.0,4.0,5.0,5.0,,f,1,1,0,0,0.01
46988238,https://www.airbnb.com/rooms/46988238,20241206031559,2024-12-08,city scrape,Charming apartment on a garden in the XXth arr.,"Charming apartment on the ground garden in a quiet area overlooking a courtyard and a garden, pleasant to live, warm and welcoming. Near metro and all amenities. Early 20th century brick building. 1 living room with sofa bed, 1 large bedroom, 1 small bedroom, 1 kitchen, 1 small bathroom, 1 toilet and a separate entrance.","The apartment is in a warm and popular area that has kept a village side with its market twice a week Thursday and Sunday, place de la Réunion in what minutes. It is close to all amenities, metro, bus and tram, as well as the Père Lachaise, the flee-market in Montreuil, the Place de la Nation and the Bois de Vincennes. Many shops around.",https://a0.muscache.com/pictures/miso/Hosting-46988238/original/44289738-d127-4557-b9b9-68084d45350c.jpeg,16532670,https://www.airbnb.com/users/show/16532670,Clyde,2016-03-20,"Paris, France",,within a day,100%,63%,f,https://a0.muscache.com/im/pictures/user/e2d29227-dba5-4d82-8104-1124eabd005f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e2d29227-dba5-4d82-8104-1124eabd005f.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Ménilmontant,,48.85479,2.40467,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,3.0,"[""Hangers"", ""Heating"", ""Dryer"", ""Oven"", ""Smoke alarm"", ""Refrigerator"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Breakfast"", ""Gas stove"", ""Shampoo"", ""Dishwasher"", ""Dining table"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Private entrance"", ""Host greets you"", ""Wine glasses"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Coffee maker: Nespresso, pour-over coffee"", ""Sound system with aux"", ""Washer"", ""Toaster"", ""Iron"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Freezer"", ""Clothing storage""]",$100.00,4,50,4,4,50,50,4.0,50.0,,t,1,31,61,61,2024-12-08,20,6,0,2021-01-02,2024-08-11,4.7,4.7,4.6,4.85,4.95,4.85,4.65,7512004761641,f,1,1,0,0,0.42
9946352,https://www.airbnb.com/rooms/9946352,20241206031559,2024-12-08,city scrape,LE MARAIS NOTRE DAME - Parisian Style,"AUTORISATION FROM PARIS CITY N° 15-455. <br /><br />Free WIFI - International call Free. International TV Channels.<br /><br />Very nice apartment in the neighborhood Le Marais, bright with 5 windows on street.<br />This furnished apartment, with all modern conveniences and storage space, is sleeps from 1 to 6 peoples.<br />Discount possible for last minute reservation.","In the heart of Le Marais, the apartment is in front of le BHV the famous department store in Paris.<br />Close to everything. You won't need Bus, Metro, Taxi to visit Paris. 80 meters to Hotel de Ville station Line 1, direct line to Les Champs Elysee. 10 mn walking to Le Louvre, 300 meters to Le Centre Pompidou, 5 mn walking to Iles Saint Louis or Notre Dame....",https://a0.muscache.com/pictures/312a1d9f-d51c-45ee-a977-d7d98d104822.jpg,6584525,https://www.airbnb.com/users/show/6584525,Thierry,2013-05-26,"Paris, France",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/a7f19931-b3ac-4257-9a05-8a3282fcb49d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a7f19931-b3ac-4257-9a05-8a3282fcb49d.jpg?aki_policy=profile_x_medium,Châtelet - Les Halles - Beaubourg,4.0,6.0,"['email', 'phone', 'work_email']",t,t,Neighborhood highlights,Hôtel-de-Ville,,48.85754,2.35446,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Hangers"", ""Coffee maker"", ""Heating"", ""Dryer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Crib"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Self check-in"", ""Shampoo"", ""Fire extinguisher"", ""Dishwasher"", ""Microwave"", ""Essentials"", ""Paid parking off premises"", ""Bed linens"", ""TV with standard cable"", ""Pack \u2019n play/Travel crib"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Lockbox"", ""Cooking basics"", ""Hair dryer"", ""City skyline view"", ""Washer"", ""Children\u2019s books and toys"", ""Iron""]",$287.00,6,120,3,6,1125,1125,5.0,1125.0,,t,5,14,17,200,2024-12-08,36,0,0,2016-03-06,2022-01-29,4.81,4.81,4.75,4.91,4.78,4.91,4.69,7510400310474,f,4,4,0,0,0.34
1175763858852288543,https://www.airbnb.com/rooms/1175763858852288543,20241206031559,2024-12-10,previous scrape,beau studio au cœur de paris,Relax in this quiet home in the center of Paris perfect for two people on the inner courtyard side <br />very bright refurbished,,https://a0.muscache.com/pictures/hosting/Hosting-1175763858852288543/original/924fea3d-3a19-40ec-9c7b-b676c1e5865d.jpeg,98124466,https://www.airbnb.com/users/show/98124466,Vesna,2016-10-05,,,,,,f,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3,https://a0.muscache.com/defaults/user_pic-225x225.png?v=3,,1.0,2.0,['phone'],f,t,,Popincourt,,48.860677722018906,2.387128137052059,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Coffee maker"", ""Refrigerator"", ""Body soap"", ""Clothing storage: closet and dresser"", ""Dishes and silverware"", ""Portable fans"", ""Shampoo"", ""Extra pillows and blankets"", ""TV"", ""Bed linens"", ""Wine glasses"", ""Host greets you"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Other electric stove"", ""Iron"", ""Smoking allowed"", ""Shower gel""]",,1,365,1,1,365,365,1.0,365.0,,t,29,59,89,269,2024-12-10,0,0,0,,,,,,,,,,7511110565656,f,1,1,0,0,
1133806812668969623,https://www.airbnb.com/rooms/1133806812668969623,20241206031559,2024-12-08,city scrape,Bright and cosy apartment - Eiffel Tower area,"Charming little apartment (19 sq m) cosy and bright, fully renovated, on the 1st floor with all the comfort of a large apartment.<br />It is central and close to several metro stations:<br />Emile Zola - L10 - 1min<br />La Motte-Piquet Grenelle - L6,8,10 - 5min<br />Commerce - L8 - 5min<br /><br />Located in a quiet street  but perpendicular to the famous and dynamic Rue du Commerce where you will find everything you need.<br />It is 11 minutes by walk from the Champs de Mars (Eiffel Tower), and 15 minutes from Beaugrenelle",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEzMzgwNjgxMjY2ODk2OTYyMw%3D%3D/original/9cdb28df-a131-4f22-a237-fa31c7495aba.jpeg,6449031,https://www.airbnb.com/users/show/6449031,Dania,2017-04-10,"Paris, France",,within a few hours,100%,31%,f,https://a0.muscache.com/im/pictures/user/b2ed6dfd-d596-44c4-917f-0089422f9945.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b2ed6dfd-d596-44c4-917f-0089422f9945.jpg?aki_policy=profile_x_medium,,5.0,5.0,"['email', 'phone']",t,t,,Vaugirard,,48.84683,2.2942,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Hot water kettle"", ""Hangers"", ""Heating"", ""Baking sheet"", ""Smoke alarm"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""TV"", ""Essentials"", ""Bed linens"", ""Mini fridge"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Toaster"", ""Iron""]",$60.00,30,365,30,30,365,365,30.0,365.0,,t,14,44,74,312,2024-12-08,1,1,0,2024-09-30,2024-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"Available with a mobility lease only (""bail mobilité"")",f,2,2,0,0,0.43
34295818,https://www.airbnb.com/rooms/34295818,20241206031559,2024-12-08,city scrape,"Studio meublé, très bien placé BAIL DE MOBILITÉ","This small studio is perfect for short periods of mobility! <br />In a typical Parisian street, facing the metro, close to Place de Clichy, and Saint Lazare, near Opéra and La Madeleine, this pretty furnished 9.5 m2 furnished street, is on the top floor with beautiful views of Parisian street and monuments.<br />It welcomes you in the heart of a quiet neighborhood and at the same time has many shops: cheese shops, butcher shop, bars, pubs, cafes, bakeries and very good restaurants.","You're here to help during your stay!( If I'm abroad, it will be more difficult! ) friends replace me",https://a0.muscache.com/pictures/e0a06546-d7f4-4953-8950-e193391169b6.jpg,258928418,https://www.airbnb.com/users/show/258928418,Wiliam,2019-04-30,,,within a few hours,100%,54%,t,https://a0.muscache.com/im/pictures/user/ed083b10-2388-4c0a-b2e3-0d3b6610ebda.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ed083b10-2388-4c0a-b2e3-0d3b6610ebda.jpg?aki_policy=profile_x_medium,Saint-Lazare,2.0,2.0,"['email', 'phone']",t,t,Neighborhood highlights,Élysée,,48.88016,2.32608,Entire rental unit,Entire home/apt,1,1.0,1 bath,0.0,1.0,"[""Hangers"", ""Shampoo"", ""Heating"", ""Iron"", ""Wifi"", ""Carbon monoxide alarm"", ""Kitchen"", ""TV"", ""Smoke alarm"", ""Essentials"", ""Hair dryer"", ""Refrigerator"", ""Host greets you"", ""Dishes and silverware""]",$47.00,30,180,30,30,180,180,30.0,180.0,,t,30,60,90,91,2024-12-08,23,2,0,2019-10-21,2024-03-31,4.96,4.91,5.0,5.0,5.0,5.0,4.74,,f,2,2,0,0,0.37
899989701599200564,https://www.airbnb.com/rooms/899989701599200564,20241206031559,2024-12-08,city scrape,Ideal for Long Stays - Quiet - Spacious,"Spacious 55m2 apartment with large bedroom, large bathroom, large kitchen and living room.<br /><br />The style is a mix of vintage and new furniture to ensure ultimate comfort. <br /><br />Fast internet connection via fiber optic, smart TV.<br /><br />The apartment is rented monthly through a mobility lease, so it's perfect if you're a student or on a business trip.","Very lively, nice, and well-located neighbourhood: close to Place Charles De Gaulle-Etoile, Place des Ternes, Place Wagram and Porte Maillot. Nearby shops, bars, restaurants, rue Bayen covered market, shopping center, cinemas ....",https://a0.muscache.com/pictures/prohost-api/Hosting-899989701599200564/original/fa38ae3e-481b-4683-a651-5cfe55c8dc3a.jpeg,472884918,https://www.airbnb.com/users/show/472884918,Alessandra Et Louis,2022-08-02,"Paris, France","Nous sommes Alessandra et Louis, un couple franco-mexicain, qui adore voyager.
Nous savons à quel point les petits plaisirs sont importants lors d'un voyage,  c'est pourquoi nous portons une attention particulière au bien-être de tous nos voyageurs.
Nous souhaitons que vous vous sentiez aussi bien chez nous que chez vous ☺️",within an hour,100%,96%,t,https://a0.muscache.com/im/pictures/user/3a8ded2a-c1da-43ed-a274-774537299e36.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3a8ded2a-c1da-43ed-a274-774537299e36.jpg?aki_policy=profile_x_medium,,29.0,34.0,"['email', 'phone']",t,t,Neighborhood highlights,Batignolles-Monceau,,48.8805099,2.2883564,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Hot water kettle"", ""Hangers"", ""Heating"", ""Coffee"", ""Elevator"", ""Carbon monoxide alarm"", ""Clothing storage: walk-in closet"", ""Bathtub"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""Oven"", ""Baking sheet"", ""Body soap"", ""Bidet"", ""Dishes and silverware"", ""Portable fans"", ""Bread maker"", ""Shampoo"", ""Dishwasher"", ""Dining table"", ""Extra pillows and blankets"", ""Single level home"", ""TV"", ""Microwave"", ""Free washer \u2013 In unit"", ""Long term stays allowed"", ""Essentials"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Bed linens"", ""Wine glasses"", ""Host greets you"", ""Laundromat nearby"", ""Cleaning products"", ""Wifi"", ""Coffee maker: Nespresso"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Electric stove"", ""Books and reading material"", ""Paid parking on premises"", ""Garden view"", ""Iron"", ""Cleaning available during stay"", ""Freezer"", ""Shower gel""]",$150.00,30,300,30,30,1125,1125,30.0,1125.0,,t,3,3,4,279,2024-12-08,5,3,0,2023-06-30,2024-10-04,5.0,5.0,4.8,5.0,5.0,5.0,5.0,"Available with a mobility lease only (""bail mobilité"")",t,19,19,0,0,0.28
745536793092728963,https://www.airbnb.com/rooms/745536793092728963,20241206031559,2024-12-08,city scrape,Un appartement chic et arty au bord du Marais,"Enjoy a stylish and central accommodation, located between the famous squares of the Bastille and the Republic, the effervescent Marais and the charming Village Popincourt. Renovated in 2017, the 44 m2 apartment always exudes the charm of Paris Anno 1850, with a beautiful modern and bohemian touch. Well-equipped kitchen, quiet bedroom with stunning bed, dressing room, walk-in shower, separate toilet, some sports equipment for athletes and a piano for music lovers. Welcome to my home!","Ideally located on the border between the 3rd and 11th Arrondissements, you only have to cross the street to enter the trendy Marais with its many shops, galleries and restaurants. On the left, the famous Place de la Bastille welcomes you with its dozens of student bars, while the large Place de la République on the right leads you to the Canal Saint Martin, the Opera Garnier and Montmartre.",https://a0.muscache.com/pictures/miso/Hosting-745536793092728963/original/a88e4f2d-1190-44be-af91-de4e47000024.jpeg,10652697,https://www.airbnb.com/users/show/10652697,Stéphane,2013-12-16,"Paris, France","Hey,
I am Stéphane, fun and easy-going and completely in love with arts and music, nature and wildlife, good food and, of course, traveling and meeting people!
I am from Belgium and have been living between Paris and Brussels for 15 years now.",within a few hours,100%,92%,t,https://a0.muscache.com/im/users/10652697/profile_pic/1387209293/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/10652697/profile_pic/1387209293/original.jpg?aki_policy=profile_x_medium,,2.0,2.0,"['email', 'phone']",t,t,Neighborhood highlights,Popincourt,,48.86059101686293,2.367453223278826,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Hot water kettle"", ""Hangers"", ""Wifi \u2013 34 Mbps"", ""Central heating"", ""Coffee"", ""Elevator"", ""Blender"", ""Clothing storage: walk-in closet"", ""Baking sheet"", ""Smoke alarm"", ""Conditioner"", ""Refrigerator"", ""Body soap"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Outdoor dining area"", ""Self check-in"", ""Shampoo"", ""Dishwasher"", ""Dining table"", ""Extra pillows and blankets"", ""Microwave"", ""Outdoor furniture"", ""Essentials"", ""Long term stays allowed"", ""Bed linens"", ""First aid kit"", ""Wine glasses"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Cleaning products"", ""Exercise equipment"", ""Hot water"", ""Kitchen"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Cooking basics"", ""Hair dryer"", ""Private patio or balcony"", ""Books and reading material"", ""Toaster"", ""Iron"", ""Ethernet connection"", ""Stainless steel oven"", ""Room-darkening shades"", ""Piano"", ""Freezer"", ""Shower gel""]",$205.00,3,90,1,3,90,90,3.0,90.0,,t,6,27,56,84,2024-12-08,52,22,3,2022-11-05,2024-11-24,4.88,4.85,4.81,4.9,4.96,4.94,4.73,7511107481353,f,1,1,0,0,2.04
41953682,https://www.airbnb.com/rooms/41953682,20241206031559,2024-12-09,city scrape,Résidence Louvre - Bellan 3A,"Do you want to stay in a typical district of Paris near the most beautiful tourist sites? This Urban Suite of 30 m2, located in a small Parisian building on the 3rd floor (no lift), benefits from an ideal location in the heart of the pedestrian district of Montorgueil. Live like a real Parisian in this lively area of ​​the capital that lives until late at night.","The residence is in the heart of the lively district of Montorgueil. In this pedestrian area in the center of Paris, live like a real Parisian and enjoy the entertainment, cafes, terraces and local shops. You will enjoy this authentic Paris (and little tourism).<br />Do not worry, the animation of the day will calm down in the evening and at night so as not to disturb your nights in the apartment :)<br /><br />Fantastic location in the heart of the pedestrian area of Montorgueil, less than 10 minutes walk from the Louvre or the Marais.",https://a0.muscache.com/pictures/52951018-9c27-4f4d-b55e-f41e9f16c325.jpg,268502766,https://www.airbnb.com/users/show/268502766,Edgar,2019-06-14,,,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/ce8a7d9a-d39a-4856-82c2-bc21080cc65e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce8a7d9a-d39a-4856-82c2-bc21080cc65e.jpg?aki_policy=profile_x_medium,Châtelet - Les Halles - Beaubourg,11.0,12.0,"['email', 'phone']",t,f,Neighborhood highlights,Bourse,,48.86697,2.3446,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Hot water kettle"", ""Hangers"", ""Coffee maker"", ""Heating"", ""Dryer"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Shampoo"", ""Fire extinguisher"", ""Dishwasher"", ""TV"", ""Microwave"", ""Essentials"", ""Private entrance"", ""Bed linens"", ""Wine glasses"", ""Wifi"", ""Hot water"", ""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Toaster"", ""Iron"", ""Ethernet connection"", ""Dedicated workspace"", ""Stove"", ""Keypad"", ""Shower gel""]",$245.00,300,1125,1,5,999,999,3.5,999.0,,t,10,26,42,269,2024-12-09,38,12,1,2020-02-21,2024-11-14,4.79,4.63,4.89,4.89,4.89,4.87,4.5,7510204172318,t,11,11,0,0,0.65
946177973801852280,https://www.airbnb.com/rooms/946177973801852280,20241206031559,2024-12-07,city scrape,Appart 24m2 proche Montmartre,"24m2 apartment near Montmartre. It sleeps two people. Has wifi, TV, washing machine, kitchen.",,https://a0.muscache.com/pictures/miso/Hosting-946177973801852280/original/c84454c8-c0cf-4ea8-a31c-7cfa977e955c.jpeg,522579425,https://www.airbnb.com/users/show/522579425,Camille,2023-06-28,,,within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-522579425/original/c2b5caac-61d0-4fa4-a742-b0100cce2f26.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-522579425/original/c2b5caac-61d0-4fa4-a742-b0100cce2f26.jpeg?aki_policy=profile_x_medium,,1.0,1.0,['phone'],t,t,,Buttes-Montmartre,,48.89365216478711,2.3352418214826,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""HDTV with Amazon Prime Video"", ""Central heating"", ""Wifi"", ""Dedicated workspace"", ""Hot water"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Smoke alarm""]",$104.00,5,365,5,5,365,365,5.0,365.0,,t,29,59,89,364,2024-12-07,0,0,0,,,,,,,,,,7511809425021,f,1,1,0,0,
16270583,https://www.airbnb.com/rooms/16270583,20241206031559,2024-12-09,previous scrape,Chambre privée à 5 min de Nation,"My place is close to Metro Station 5-6 minutes walk. Close to Place de la Nation, Printemps Nation, , Casino Supermarket.... You will love my place for the location, the neighborhood. My place is perfect for solo and business travelers.",,https://a0.muscache.com/pictures/b99fe38f-28a3-4f0e-a755-f22f2c31a497.jpg,37330822,https://www.airbnb.com/users/show/37330822,Grégoire,2015-07-02,"Nantes, France",,,,,f,https://a0.muscache.com/im/pictures/user/2b7c5acb-b114-44f6-9e0c-3dd84592ec8d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2b7c5acb-b114-44f6-9e0c-3dd84592ec8d.jpg?aki_policy=profile_x_medium,Nation,1.0,1.0,"['email', 'phone']",t,t,,Reuilly,,48.8468,2.40371,Private room in rental unit,Private room,1,,1 bath,,,"[""Hangers"", ""Shampoo"", ""Heating"", ""Iron"", ""Wifi"", ""Elevator"", ""Kitchen"", ""Essentials"", ""Washer""]",,4,9,4,4,9,9,4.0,9.0,,t,0,0,0,0,2024-12-09,2,0,0,2016-12-21,2017-01-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,0,1,0,0.02
802798943631542376,https://www.airbnb.com/rooms/802798943631542376,20241206031559,2024-12-08,city scrape,Charming apartment DRC - 1BR/4P - Arc de Triomphe,"Checkmyguest offers you an authentic 40 m² one-bedroom apartment in the Plaine-Monceau district of Paris' 17th arrondissement. Well-equipped for unforgettable stays, it is located on the first floor overlooking a courtyard and close to the Arc de Triomphe, an emblematic monument with a spectacular view of the Champs-Élysées.","The Plaine-Monceau district, with its graceful architecture, is considered one of the most attractive in Paris. Its unusual, colorful mansions and ornate brick and stone residences captivate the eye. This neighborhood, once frequented by artists, is a haven for art lovers, home to numerous museums such as the Musée Jean-Jacques Henner, housed in a splendid townhouse. Close to the enchanting Parc Monceau, it offers idyllic strolls in the shade of willows and to the sound of babbling brooks. Plaine-Monceau is a privileged destination for discovering the cultural and historical wealth of Paris.<br /><br />Plaine-Monceau, part of the 17th arrondissement, is a residential area popular with wealthy families. This hunting ground of the Ancien Régime has been transformed into a bourgeois district preserving its remarkable architecture. It lies between the Boulevard de Courcelles and the Boulevard des Maréchaux, adjacent to the Ternes and Batignolles districts. Residents benefit from two green ",https://a0.muscache.com/pictures/prohost-api/Hosting-802798943631542376/original/8a4aa81a-09ea-47af-a7e4-a96e44ed1213.jpeg,495675639,https://www.airbnb.com/users/show/495675639,Checkmyguest,2023-01-12,,,within an hour,100%,95%,t,https://a0.muscache.com/im/pictures/user/002d7ee7-3cd1-4e56-97d0-c4bf9ad81a9c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/002d7ee7-3cd1-4e56-97d0-c4bf9ad81a9c.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,Neighborhood highlights,Batignolles-Monceau,,48.8857912,2.2967395,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Hot water kettle"", ""Hangers"", ""Heating"", ""Carbon monoxide alarm"", ""Baking sheet"", ""Smoke alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Shampoo"", ""Fire extinguisher"", ""Dining table"", ""Microwave"", ""Long term stays allowed"", ""Private entrance"", ""Bed linens"", ""Wine glasses"", ""TV with standard cable"", ""Wifi"", ""Coffee maker: Nespresso"", ""Hot water"", ""Kitchen"", ""Lockbox"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Toaster"", ""Iron"", ""Dedicated workspace"", ""Stove"", ""Shower gel""]",$150.00,3,25,2,4,25,25,2.9,25.0,,t,17,23,23,23,2024-12-08,11,8,1,2023-03-17,2024-11-21,4.55,4.36,4.36,4.64,4.55,4.73,4.27,7511707807425,t,1,1,0,0,0.52
